Merchant_id,pos_ratio,Pos_Count,total_count
36115,0.0,0,52
36200,0.0,0,263
36202,0.0,0,96
36204,0.0,0,71
36205,0.0,0,26
36206,0.0,0,19
36208,0.0,0,28
36209,0.0,0,53
36210,0.0,0,8
36211,0.0,0,78
36212,0.0,0,76
36213,0.0,0,26
36214,0.0,0,14
36215,0.0,0,33
36300,0.0,0,51
36301,0.0,0,28
36303,0.0,0,245
36304,0.0,0,13
36305,0.0,0,53
36306,0.0,0,68
36307,0.0,0,84
36308,0.0,0,25
36309,0.0,0,16
36310,0.0,0,14
36311,0.0,0,42
36312,0.0,0,78
36313,0.0,0,514
36315,0.0,0,73
36400,0.0,0,21
36401,0.0,0,88
36402,0.0,0,70
36403,0.0,0,33
36404,0.0,0,22
36405,0.0,0,7
36406,0.0,0,155
36407,0.0,0,5
36408,0.0,0,28
36409,0.0,0,150
36410,0.0,0,223
36411,0.0,0,12
36413,0.0,0,82
36500,0.0,0,78
36501,0.0,0,295
36502,0.0,0,298
36503,0.0,0,101
36504,0.0,0,24
36505,0.0,0,705
36506,0.0,0,341
36507,0.0,0,76
36508,0.0,0,82
36509,0.0,0,31
36510,0.0,0,147
36511,0.0,0,20
36512,0.0,0,18
36513,0.0,0,46
36514,0.0,0,20
36515,0.0,0,42
36600,0.0,0,146
36601,0.0,0,34
36602,0.0,0,64
36603,0.0,0,28
36604,0.0,0,23
36605,0.0,0,182
36608,0.0,0,13
36609,0.0,0,38
36610,0.0,0,56
36612,0.0,0,46
36613,0.0,0,16
36614,0.0,0,33
36615,0.0,0,5
36700,0.0,0,14
36702,0.0,0,22
36703,0.0,0,16
36704,0.0,0,10
36706,0.0,0,57
36707,0.0,0,41
36708,0.0,0,66
36709,0.0,0,33
36710,0.0,0,54
36711,0.0,0,78
36712,0.0,0,44
36713,0.0,0,33
36714,0.0,0,70
36715,0.0,0,90
36800,0.0,0,37
36801,0.0,0,101
36802,0.0,0,39
36803,0.0,0,26
36806,0.0,0,51
36807,0.0,0,710
36808,0.0,0,47
36809,0.0,0,161
36810,0.0,0,70
36812,0.0,0,50
36813,0.0,0,44
36814,0.0,0,94
36815,0.0,0,11
36900,0.0,0,27
36901,0.0,0,12
36902,0.0,0,50
36903,0.0,0,186
36904,0.0,0,44
36905,0.0,0,84
36906,0.0,0,65
36907,0.0,0,13
36908,0.0,0,51
36909,0.0,0,70
36910,0.0,0,35
36912,0.0,0,129
36913,0.0,0,177
36914,0.0,0,14
36915,0.0,0,13
37002,0.0,0,22
37003,0.0,0,136
37004,0.0,0,72
37006,0.0,0,30
37007,0.0,0,778
37008,0.0,0,28
37009,0.0,0,72
37010,0.0,0,44
37012,0.0,0,119
37013,0.0,0,23
37014,0.0,0,60
37015,0.0,0,41
37103,0.0,0,39
37104,0.0,0,54
37105,0.0,0,29
37106,0.0,0,12
37107,0.0,0,13
37108,0.0,0,42
37109,0.0,0,144
37110,0.0,0,25
37113,0.0,0,46
37114,0.0,0,31
37115,0.0,0,15
37200,0.0,0,36
37201,0.0,0,88
37202,0.0,0,47
37203,0.0,0,45
37204,0.0,0,128
37205,0.0,0,50
37209,0.0,0,777
37212,0.0,0,16
37213,0.0,0,57
37214,0.0,0,28
37215,0.0,0,78
37300,0.0,0,43
37303,0.0,0,131
37305,0.0,0,14
37306,0.0,0,10
37308,0.0,0,65
37309,0.0,0,16
37310,0.0,0,25
37312,0.0,0,47
37313,0.0,0,185
37401,0.0,0,11
37402,0.0,0,28
37404,0.0,0,31
37405,0.0,0,126
37406,0.0,0,28
37408,0.0,0,187
37409,0.0,0,23
37410,0.0,0,159
37411,0.0,0,78
37412,0.0,0,15
37413,0.0,0,41
37415,0.0,0,68
37501,0.0,0,102
37503,0.0,0,196
37504,0.0,0,28
37506,0.0,0,268
37508,0.0,0,17
37509,0.0,0,25
37512,0.0,0,136
37513,0.0,0,64
37514,0.0,0,30
37515,0.0,0,67
37600,0.0,0,12
37601,0.0,0,12
37604,0.0,0,43
37605,0.0,0,12
37607,0.0,0,18
37608,0.0,0,18
37610,0.0,0,491
37612,0.0,0,89
37613,0.0,0,22
37614,0.0,0,59
37615,0.0,0,123
37700,0.0,0,20
37701,0.0,0,35
37703,0.0,0,12
37704,0.0,0,37
37705,0.0,0,25
37706,0.0,0,10
37707,0.0,0,186
37708,0.0,0,9
37710,0.0,0,51
37712,0.0,0,36
37713,0.0,0,20
37714,0.0,0,118
37715,0.0,0,18
37800,0.0,0,17
37801,0.0,0,143
37802,0.0,0,43
37803,0.0,0,39
37804,0.0,0,23
37805,0.0,0,33
37806,0.0,0,52
37807,0.0,0,51
37808,0.0,0,5
37809,0.0,0,84
37810,0.0,0,35
37811,0.0,0,174
37812,0.0,0,29
37813,0.0,0,343
37814,0.0,0,27
37900,0.0,0,27
37901,0.0,0,50
37903,0.0,0,12
37904,0.0,0,12
37905,0.0,0,110
37906,0.0,0,78
37909,0.0,0,35
37910,0.0,0,29
37911,0.0,0,77
37912,0.0,0,16
37913,0.0,0,33
37914,0.0,0,37
37915,0.0,0,14
38000,0.0,0,101
38001,0.0,0,39
38002,0.0,0,34
38003,0.0,0,41
38004,0.0,0,19
38005,0.0,0,79
38006,0.0,0,463
38007,0.0,0,53
38008,0.0,0,12
38009,0.0,0,68
38011,0.0,0,13
38012,0.0,0,30
38014,0.0,0,100
38015,0.0,0,30
38100,0.0,0,16
38101,0.0,0,102
38102,0.0,0,6
38103,0.0,0,108
38104,0.0,0,17
38106,0.0,0,178
38107,0.0,0,44
38108,0.0,0,56
38109,0.0,0,27
38111,0.0,0,11
38114,0.0,0,22
38115,0.0,0,15
38201,0.0,0,18
38202,0.0,0,30
38203,0.0,0,134
38204,0.0,0,20
38205,0.0,0,27
38206,0.0,0,36
38207,0.0,0,6
38208,0.0,0,17
38209,0.0,0,105
38211,0.0,0,19
38212,0.0,0,13
38213,0.0,0,49
38215,0.0,0,9
38300,0.0,0,71
38301,0.0,0,31
38302,0.0,0,11
38303,0.0,0,74
38305,0.0,0,45
38306,0.0,0,24
38307,0.0,0,11
38308,0.0,0,85
38309,0.0,0,13
38311,0.0,0,14
38312,0.0,0,114
38313,0.0,0,25
38314,0.0,0,56
38315,0.0,0,20
38400,0.0,0,12
38401,0.0,0,109
38402,0.0,0,28
38403,0.0,0,140
38404,0.0,0,16
38405,0.0,0,107
38406,0.0,0,19
38408,0.0,0,65
38409,0.0,0,26
38411,0.0,0,39
38412,0.0,0,58
38413,0.0,0,25
38415,0.0,0,66
38500,0.0,0,78
38501,0.0,0,46
38502,0.0,0,11
38503,0.0,0,29
38504,0.0,0,14
38506,0.0,0,43
38507,0.0,0,8
38508,0.0,0,24
38509,0.0,0,77
38510,0.0,0,25
38511,0.0,0,154
38512,0.0,0,123
38513,0.0,0,38
38514,0.0,0,82
38515,0.0,0,9
38600,0.0,0,15
38601,0.0,0,12
38602,0.0,0,42
38603,0.0,0,41
38604,0.0,0,45
38605,0.0,0,11
38606,0.0,0,20
38607,0.0,0,20
38608,0.0,0,329
38610,0.0,0,18
38611,0.0,0,15
38612,0.0,0,11
38614,0.0,0,39
38615,0.0,0,27
38700,0.0,0,26
38701,0.0,0,280
38702,0.0,0,75
38703,0.0,0,49
38704,0.0,0,30
38705,0.0,0,10
38706,0.0,0,7
38707,0.0,0,56
38709,0.0,0,9
38711,0.0,0,11
38713,0.0,0,25
38715,0.0,0,69
38800,0.0,0,17
38801,0.0,0,65
38802,0.0,0,12
38804,0.0,0,10
38805,0.0,0,24
38807,0.0,0,38
38808,0.0,0,66
38809,0.0,0,71
38810,0.0,0,513
38811,0.0,0,14
38812,0.0,0,95
38813,0.0,0,53
38814,0.0,0,60
38815,0.0,0,20
38901,0.0,0,17
38902,0.0,0,32
38904,0.0,0,77
38905,0.0,0,41
38906,0.0,0,229
38907,0.0,0,27
38908,0.0,0,29
38909,0.0,0,126
38910,0.0,0,24
38912,0.0,0,49
38913,0.0,0,145
38915,0.0,0,9
39000,0.0,0,42
39001,0.0,0,110
39004,0.0,0,33
39006,0.0,0,30
39008,0.0,0,96
39009,0.0,0,38
39010,0.0,0,78
39011,0.0,0,68
39012,0.0,0,15
39014,0.0,0,142
39100,0.0,0,40
39101,0.0,0,40
39102,0.0,0,43
39103,0.0,0,374
39104,0.0,0,163
39105,0.0,0,43
39106,0.0,0,94
39107,0.0,0,14
39108,0.0,0,224
39109,0.0,0,89
39111,0.0,0,16
39112,0.0,0,6
39113,0.0,0,15
39114,0.0,0,59
39115,0.0,0,20
39200,0.0,0,26
39201,0.0,0,79
39202,0.0,0,35
39203,0.0,0,39
39204,0.0,0,39
39205,0.0,0,19
39206,0.0,0,33
39207,0.0,0,53
39208,0.0,0,36
39209,0.0,0,72
39210,0.0,0,113
39212,0.0,0,10
39214,0.0,0,10
39215,0.0,0,34
39300,0.0,0,55
39301,0.0,0,64
39302,0.0,0,183
39303,0.0,0,56
39304,0.0,0,193
39307,0.0,0,39
39308,0.0,0,7
39309,0.0,0,41
39310,0.0,0,24
39311,0.0,0,72
39312,0.0,0,25
39313,0.0,0,151
39315,0.0,0,70
39400,0.0,0,40
39401,0.0,0,273
39403,0.0,0,20
39404,0.0,0,19
39405,0.0,0,19
39407,0.0,0,90
39408,0.0,0,138
39409,0.0,0,95
39410,0.0,0,53
39411,0.0,0,55
39412,0.0,0,48
39414,0.0,0,13
39415,0.0,0,37
39500,0.0,0,1632
39502,0.0,0,34
39503,0.0,0,24
39504,0.0,0,62
39506,0.0,0,10
39507,0.0,0,41
39508,0.0,0,20
39509,0.0,0,62
39510,0.0,0,131
39511,0.0,0,45
39512,0.0,0,55
39513,0.0,0,23
39514,0.0,0,46
39515,0.0,0,38
39600,0.0,0,9
39601,0.0,0,9
39602,0.0,0,103
39603,0.0,0,14
39605,0.0,0,63
39608,0.0,0,136
39609,0.0,0,26
39610,0.0,0,27
39611,0.0,0,93
39612,0.0,0,77
39613,0.0,0,30
39614,0.0,0,148
39615,0.0,0,62
39700,0.0,0,55
39701,0.0,0,852
39702,0.0,0,5
39703,0.0,0,139
39704,0.0,0,20
39706,0.0,0,19
39707,0.0,0,12
39708,0.0,0,23
39710,0.0,0,51
39711,0.0,0,79
39713,0.0,0,23
39714,0.0,0,7
39715,0.0,0,71
39801,0.0,0,28
39802,0.0,0,221
39803,0.0,0,49
39804,0.0,0,156
39805,0.0,0,17
39806,0.0,0,19
39807,0.0,0,93
39809,0.0,0,103
39811,0.0,0,12
39812,0.0,0,56
39813,0.0,0,30
39814,0.0,0,272
39815,0.0,0,16
39900,0.0,0,51
39902,0.0,0,9
39903,0.0,0,107
39904,0.0,0,574
39905,0.0,0,30
39906,0.0,0,23
39907,0.0,0,33
39909,0.0,0,21
39910,0.0,0,109
39911,0.0,0,29
39912,0.0,0,20
39913,0.0,0,21
39914,0.0,0,115
40000,0.0,0,35
40001,0.0,0,178
40002,0.0,0,55
40003,0.0,0,45
40004,0.0,0,34
40005,0.0,0,49
40006,0.0,0,14
40007,0.0,0,29
40008,0.0,0,49
40009,0.0,0,20
40010,0.0,0,66
40011,0.0,0,11
40012,0.0,0,41
40013,0.0,0,24
40014,0.0,0,81
40015,0.0,0,381
40100,0.0,0,69
40101,0.0,0,136
40102,0.0,0,59
40103,0.0,0,10
40105,0.0,0,9
40106,0.0,0,68
40110,0.0,0,10
40111,0.0,0,35
40112,0.0,0,118
40114,0.0,0,10
40115,0.0,0,19
40200,0.0,0,74
40201,0.0,0,23
40202,0.0,0,152
40203,0.0,0,18
40205,0.0,0,9
40207,0.0,0,46
40208,0.0,0,54
40209,0.0,0,11
40211,0.0,0,16
40212,0.0,0,44
40214,0.0,0,26
40300,0.0,0,40
40301,0.0,0,43
40304,0.0,0,112
40305,0.0,0,18
40307,0.0,0,33
40308,0.0,0,14
40309,0.0,0,121
40310,0.0,0,29
40311,0.0,0,68
40312,0.0,0,21
40313,0.0,0,27
40315,0.0,0,58
40400,0.0,0,10
40401,0.0,0,50
40402,0.0,0,17
40403,0.0,0,119
40404,0.0,0,237
40405,0.0,0,23
40408,0.0,0,32
40409,0.0,0,20
40410,0.0,0,305
40411,0.0,0,14
40412,0.0,0,12
40413,0.0,0,29
40414,0.0,0,86
40415,0.0,0,28
40500,0.0,0,52
40502,0.0,0,155
40503,0.0,0,22
40505,0.0,0,15
40506,0.0,0,20
40507,0.0,0,22
40508,0.0,0,13
40509,0.0,0,164
40511,0.0,0,20
40512,0.0,0,14
40513,0.0,0,23
40515,0.0,0,122
40600,0.0,0,37
40601,0.0,0,13
40602,0.0,0,61
40606,0.0,0,35
40608,0.0,0,74
40609,0.0,0,28
40610,0.0,0,25
40611,0.0,0,122
40612,0.0,0,49
40613,0.0,0,15
40614,0.0,0,15
40615,0.0,0,15
40700,0.0,0,70
40701,0.0,0,60
40702,0.0,0,14
40703,0.0,0,22
40704,0.0,0,90
40705,0.0,0,29
40707,0.0,0,11
40708,0.0,0,17
40711,0.0,0,64
40712,0.0,0,358
40713,0.0,0,15
40714,0.0,0,16
40800,0.0,0,16
40802,0.0,0,8
40803,0.0,0,206
40806,0.0,0,38
40807,0.0,0,128
40808,0.0,0,22
40809,0.0,0,20
40810,0.0,0,26
40811,0.0,0,67
40812,0.0,0,24
40813,0.0,0,127
40814,0.0,0,231
40815,0.0,0,315
40900,0.0,0,52
40901,0.0,0,29
40903,0.0,0,93
40904,0.0,0,34
40905,0.0,0,60
40906,0.0,0,41
40907,0.0,0,68
40908,0.0,0,31
40910,0.0,0,585
40911,0.0,0,9
40912,0.0,0,13
40914,0.0,0,112
41001,0.0,0,13
41003,0.0,0,128
41004,0.0,0,153
41007,0.0,0,40
41008,0.0,0,62
41011,0.0,0,30
41012,0.0,0,29
41013,0.0,0,48
41014,0.0,0,23
41015,0.0,0,12
41100,0.0,0,45
41102,0.0,0,58
41105,0.0,0,204
41106,0.0,0,65
41107,0.0,0,542
41108,0.0,0,29
41109,0.0,0,86
41110,0.0,0,459
41111,0.0,0,27
41113,0.0,0,18
41114,0.0,0,16
41115,0.0,0,85
41200,0.0,0,288
41201,0.0,0,41
41202,0.0,0,47
41203,0.0,0,59
41205,0.0,0,310
41206,0.0,0,43
41208,0.0,0,29
41209,0.0,0,58
41210,0.0,0,10
41211,0.0,0,25
41212,0.0,0,11
41213,0.0,0,110
41300,0.0,0,39
41301,0.0,0,25
41302,0.0,0,28
41303,0.0,0,9
41304,0.0,0,24
41305,0.0,0,44
41307,0.0,0,45
41308,0.0,0,19
41309,0.0,0,47
41310,0.0,0,24
41311,0.0,0,19
41313,0.0,0,65
41314,0.0,0,39
41315,0.0,0,70
41401,0.0,0,26
41402,0.0,0,57
41404,0.0,0,17
41406,0.0,0,32
41407,0.0,0,368
41408,0.0,0,26
41409,0.0,0,23
41410,0.0,0,23
41411,0.0,0,50
41412,0.0,0,103
41413,0.0,0,14
41414,0.0,0,30
41415,0.0,0,52
41500,0.0,0,64
41501,0.0,0,35
41503,0.0,0,74
41504,0.0,0,32
41505,0.0,0,35
41507,0.0,0,55
41508,0.0,0,34
41509,0.0,0,90
41510,0.0,0,20
41511,0.0,0,53
41512,0.0,0,35
41513,0.0,0,21
41514,0.0,0,55
41515,0.0,0,49
41600,0.0,0,29
41601,0.0,0,39
41602,0.0,0,64
41603,0.0,0,39
41604,0.0,0,21
41605,0.0,0,33
41606,0.0,0,120
41607,0.0,0,40
41608,0.0,0,24
41609,0.0,0,34
41610,0.0,0,25
41611,0.0,0,23
41612,0.0,0,37
41613,0.0,0,362
41614,0.0,0,19
41701,0.0,0,19
41702,0.0,0,14
41703,0.0,0,32
41705,0.0,0,6
41707,0.0,0,64
41708,0.0,0,27
41710,0.0,0,11
41711,0.0,0,35
41712,0.0,0,43
41713,0.0,0,72
41714,0.0,0,17
41715,0.0,0,11
41800,0.0,0,44
41801,0.0,0,61
41802,0.0,0,82
41803,0.0,0,23
41805,0.0,0,54
41806,0.0,0,17
41807,0.0,0,53
41809,0.0,0,24
41810,0.0,0,17
41811,0.0,0,18
41812,0.0,0,30
41813,0.0,0,24
41815,0.0,0,41
41900,0.0,0,17
41901,0.0,0,52
41902,0.0,0,25
41903,0.0,0,64
41904,0.0,0,38
41906,0.0,0,41
41907,0.0,0,2257
41908,0.0,0,18
41909,0.0,0,69
41910,0.0,0,87
41911,0.0,0,38
41912,0.0,0,55
41913,0.0,0,23
41914,0.0,0,39
42000,0.0,0,35
42001,0.0,0,28
42002,0.0,0,28
42003,0.0,0,50
42007,0.0,0,22
42008,0.0,0,113
42010,0.0,0,197
42011,0.0,0,83
42012,0.0,0,25
42013,0.0,0,32
42014,0.0,0,29
42015,0.0,0,563
42101,0.0,0,11
42102,0.0,0,150
42104,0.0,0,43
42105,0.0,0,37
42106,0.0,0,196
42107,0.0,0,30
42108,0.0,0,12
42109,0.0,0,12
42112,0.0,0,179
42113,0.0,0,20
42114,0.0,0,45
42115,0.0,0,8
42200,0.0,0,66
42201,0.0,0,47
42202,0.0,0,25
42203,0.0,0,105
42204,0.0,0,33
42205,0.0,0,59
42206,0.0,0,11
42207,0.0,0,63
42211,0.0,0,31
42215,0.0,0,36
42300,0.0,0,37
42301,0.0,0,27
42302,0.0,0,20
42303,0.0,0,37
42304,0.0,0,70
42306,0.0,0,46
42308,0.0,0,64
42311,0.0,0,267
42312,0.0,0,62
42313,0.0,0,263
42400,0.0,0,430
42402,0.0,0,129
42404,0.0,0,70
42406,0.0,0,16
42407,0.0,0,132
42408,0.0,0,76
42409,0.0,0,21
42410,0.0,0,55
42411,0.0,0,57
42413,0.0,0,514
42414,0.0,0,40
42500,0.0,0,17
42501,0.0,0,55
42502,0.0,0,26
42503,0.0,0,67
42504,0.0,0,13
42505,0.0,0,48
42506,0.0,0,8
42507,0.0,0,32
42508,0.0,0,42
42509,0.0,0,20
42510,0.0,0,11
42511,0.0,0,62
42512,0.0,0,238
42513,0.0,0,86
42514,0.0,0,22
42515,0.0,0,265
42600,0.0,0,19
42601,0.0,0,63
42602,0.0,0,93
42603,0.0,0,18
42604,0.0,0,77
42605,0.0,0,275
42606,0.0,0,17
42607,0.0,0,16
42609,0.0,0,25
42611,0.0,0,19
42612,0.0,0,75
42613,0.0,0,20
42614,0.0,0,13
42615,0.0,0,141
42700,0.0,0,43
42701,0.0,0,53
42702,0.0,0,62
42703,0.0,0,63
42704,0.0,0,226
42706,0.0,0,27
42707,0.0,0,132
42708,0.0,0,24
42710,0.0,0,21
42711,0.0,0,172
42712,0.0,0,111
42713,0.0,0,25
42714,0.0,0,137
42800,0.0,0,45
42801,0.0,0,150
42802,0.0,0,41
42803,0.0,0,24
42804,0.0,0,46
42806,0.0,0,38
42807,0.0,0,28
42808,0.0,0,79
42809,0.0,0,52
42810,0.0,0,46
42811,0.0,0,85
42812,0.0,0,22
42813,0.0,0,41
42815,0.0,0,26
42900,0.0,0,27
42901,0.0,0,34
42902,0.0,0,26
42903,0.0,0,142
42905,0.0,0,30
42906,0.0,0,8
42908,0.0,0,28
42909,0.0,0,114
42911,0.0,0,26
42912,0.0,0,57
42913,0.0,0,53
42914,0.0,0,27
42915,0.0,0,20
43000,0.0,0,22
43001,0.0,0,32
43002,0.0,0,13
43003,0.0,0,51
43005,0.0,0,5
43006,0.0,0,26
43007,0.0,0,6
43008,0.0,0,65
43009,0.0,0,41
43010,0.0,0,35
43012,0.0,0,23
43014,0.0,0,46
43100,0.0,0,62
43101,0.0,0,21
43102,0.0,0,16
43104,0.0,0,135
43105,0.0,0,28
43106,0.0,0,19
43107,0.0,0,18
43108,0.0,0,55
43109,0.0,0,59
43110,0.0,0,11
43111,0.0,0,72
43113,0.0,0,27
43114,0.0,0,16
43202,0.0,0,39
43203,0.0,0,58
43204,0.0,0,120
43206,0.0,0,14
43207,0.0,0,23
43208,0.0,0,37
43209,0.0,0,74
43210,0.0,0,22
43211,0.0,0,23
43212,0.0,0,18
43213,0.0,0,57
43214,0.0,0,36
43301,0.0,0,8
43302,0.0,0,51
43303,0.0,0,38
43304,0.0,0,51
43305,0.0,0,10
43306,0.0,0,19
43307,0.0,0,61
43308,0.0,0,22
43309,0.0,0,66
43312,0.0,0,19
43313,0.0,0,66
43314,0.0,0,30
43315,0.0,0,27
43403,0.0,0,17
43404,0.0,0,73
43405,0.0,0,68
43406,0.0,0,26
43407,0.0,0,66
43408,0.0,0,95
43409,0.0,0,43
43410,0.0,0,13
43411,0.0,0,131
43412,0.0,0,24
43413,0.0,0,80
43414,0.0,0,55
43415,0.0,0,18
43501,0.0,0,69
43502,0.0,0,19
43503,0.0,0,30
43504,0.0,0,9
43505,0.0,0,62
43506,0.0,0,354
43507,0.0,0,13
43508,0.0,0,18
43509,0.0,0,29
43510,0.0,0,32
43511,0.0,0,59
43512,0.0,0,69
43513,0.0,0,36
43514,0.0,0,145
43515,0.0,0,27
43600,0.0,0,35
43601,0.0,0,13
43602,0.0,0,18
43603,0.0,0,24
43604,0.0,0,35
43605,0.0,0,42
43608,0.0,0,56
43609,0.0,0,21
43610,0.0,0,23
43611,0.0,0,50
43612,0.0,0,14
43613,0.0,0,13
43614,0.0,0,17
43615,0.0,0,32
43700,0.0,0,66
43701,0.0,0,31
43704,0.0,0,42
43705,0.0,0,25
43707,0.0,0,76
43708,0.0,0,50
43709,0.0,0,160
43710,0.0,0,28
43713,0.0,0,34
43715,0.0,0,26
43800,0.0,0,46
43801,0.0,0,21
43804,0.0,0,45
43805,0.0,0,96
43807,0.0,0,17
43809,0.0,0,30
43812,0.0,0,44
43813,0.0,0,12
43814,0.0,0,325
43815,0.0,0,49
43900,0.0,0,15
43901,0.0,0,17
43902,0.0,0,140
43903,0.0,0,3
43904,0.0,0,49
43906,0.0,0,7
43907,0.0,0,8
43908,0.0,0,22
43909,0.0,0,76
43910,0.0,0,38
43911,0.0,0,80
43913,0.0,0,106
43914,0.0,0,341
43915,0.0,0,20
44000,0.0,0,14
44001,0.0,0,3
44002,0.0,0,15
44004,0.0,0,214
44005,0.0,0,76
44006,0.0,0,18
44007,0.0,0,54
44008,0.0,0,9
44009,0.0,0,147
44010,0.0,0,22
44012,0.0,0,20
44013,0.0,0,98
44014,0.0,0,126
44015,0.0,0,19
44100,0.0,0,22
44102,0.0,0,270
44103,0.0,0,30
44104,0.0,0,24
44105,0.0,0,28
44106,0.0,0,6
44107,0.0,0,32
44108,0.0,0,33
44109,0.0,0,59
44110,0.0,0,60
44111,0.0,0,27
44112,0.0,0,49
44113,0.0,0,8
44114,0.0,0,127
44115,0.0,0,54
44200,0.0,0,91
44201,0.0,0,25
44202,0.0,0,29
44203,0.0,0,103
44204,0.0,0,182
44205,0.0,0,495
44206,0.0,0,37
44207,0.0,0,12
44208,0.0,0,5
44209,0.0,0,20
44210,0.0,0,19
44211,0.0,0,93
44212,0.0,0,12
44213,0.0,0,28
44214,0.0,0,50
44215,0.0,0,44
44301,0.0,0,13
44302,0.0,0,11
44303,0.0,0,38
44304,0.0,0,41
44307,0.0,0,19
44308,0.0,0,80
44309,0.0,0,17
44310,0.0,0,19
44311,0.0,0,115
44313,0.0,0,18
44314,0.0,0,18
44315,0.0,0,17
44400,0.0,0,16
44401,0.0,0,64
44402,0.0,0,29
44403,0.0,0,38
44404,0.0,0,36
44405,0.0,0,21
44406,0.0,0,44
44407,0.0,0,6
44408,0.0,0,37
44409,0.0,0,80
44410,0.0,0,18
44411,0.0,0,23
44412,0.0,0,29
44413,0.0,0,13
44414,0.0,0,42
44500,0.0,0,91
44501,0.0,0,40
44502,0.0,0,8
44503,0.0,0,55
44504,0.0,0,59
44505,0.0,0,19
44506,0.0,0,27
44507,0.0,0,48
44508,0.0,0,45
44509,0.0,0,35
44510,0.0,0,44
44511,0.0,0,18
44512,0.0,0,80
44513,0.0,0,520
44514,0.0,0,38
44600,0.0,0,13
44601,0.0,0,19
44602,0.0,0,21
44604,0.0,0,17
44606,0.0,0,192
44607,0.0,0,16
44608,0.0,0,11
44610,0.0,0,39
44611,0.0,0,16
44613,0.0,0,20
44615,0.0,0,16
44700,0.0,0,11
44701,0.0,0,66
44703,0.0,0,52
44704,0.0,0,72
44705,0.0,0,68
44707,0.0,0,26
44708,0.0,0,205
44709,0.0,0,655
44710,0.0,0,9
44711,0.0,0,26
44713,0.0,0,30
44714,0.0,0,38
44715,0.0,0,42
44800,0.0,0,24
44801,0.0,0,90
44802,0.0,0,80
44803,0.0,0,17
44804,0.0,0,10
44806,0.0,0,242
44807,0.0,0,54
44808,0.0,0,26
44809,0.0,0,56
44810,0.0,0,85
44812,0.0,0,43
44813,0.0,0,162
44815,0.0,0,24
44900,0.0,0,122
44901,0.0,0,13
44904,0.0,0,4
44905,0.0,0,250
44907,0.0,0,46
44908,0.0,0,22
44909,0.0,0,18
44910,0.0,0,28
44911,0.0,0,3
44913,0.0,0,65
44914,0.0,0,34
44915,0.0,0,13
45000,0.0,0,25
45001,0.0,0,23
45002,0.0,0,28
45003,0.0,0,14
45004,0.0,0,71
45005,0.0,0,128
45006,0.0,0,45
45007,0.0,0,22
45008,0.0,0,41
45010,0.0,0,16
45011,0.0,0,15
45012,0.0,0,101
45013,0.0,0,75
45015,0.0,0,44
45101,0.0,0,97
45102,0.0,0,27
45103,0.0,0,33
45104,0.0,0,40
45105,0.0,0,49
45106,0.0,0,58
45107,0.0,0,54
45108,0.0,0,33
45109,0.0,0,18
45110,0.0,0,15
45111,0.0,0,20
45112,0.0,0,21
45113,0.0,0,34
45114,0.0,0,10
45115,0.0,0,27
45200,0.0,0,40
45202,0.0,0,30
45203,0.0,0,38
45204,0.0,0,157
45205,0.0,0,76
45206,0.0,0,32
45207,0.0,0,136
45208,0.0,0,353
45210,0.0,0,24
45211,0.0,0,42
45212,0.0,0,20
45213,0.0,0,134
45214,0.0,0,52
45215,0.0,0,19
45300,0.0,0,16
45301,0.0,0,93
45303,0.0,0,10
45304,0.0,0,49
45305,0.0,0,14
45306,0.0,0,201
45307,0.0,0,107
45308,0.0,0,106
45309,0.0,0,80
45310,0.0,0,55
45311,0.0,0,66
45313,0.0,0,37
45314,0.0,0,307
45315,0.0,0,79
45400,0.0,0,110
45401,0.0,0,27
45402,0.0,0,34
45403,0.0,0,20
45405,0.0,0,17
45407,0.0,0,20
45409,0.0,0,99
45410,0.0,0,271
45411,0.0,0,77
45412,0.0,0,56
45413,0.0,0,14
45414,0.0,0,61
45415,0.0,0,367
45500,0.0,0,45
45501,0.0,0,23
45504,0.0,0,24
45505,0.0,0,177
45506,0.0,0,53
45507,0.0,0,159
45508,0.0,0,471
45509,0.0,0,24
45510,0.0,0,231
45511,0.0,0,79
45512,0.0,0,27
45513,0.0,0,67
45514,0.0,0,16
45515,0.0,0,44
45601,0.0,0,318
45603,0.0,0,4
45604,0.0,0,107
45605,0.0,0,89
45606,0.0,0,36
45608,0.0,0,96
45609,0.0,0,13
45612,0.0,0,408
45613,0.0,0,38
45615,0.0,0,31
45700,0.0,0,67
45701,0.0,0,30
45704,0.0,0,324
45705,0.0,0,260
45706,0.0,0,12
45708,0.0,0,9
45709,0.0,0,13
45710,0.0,0,18
45711,0.0,0,147
45713,0.0,0,42
45714,0.0,0,160
45715,0.0,0,10
45801,0.0,0,27
45802,0.0,0,26
45803,0.0,0,58
45804,0.0,0,45
45806,0.0,0,14
45807,0.0,0,86
45810,0.0,0,52
45811,0.0,0,42
45813,0.0,0,25
45814,0.0,0,74
45815,0.0,0,109
45901,0.0,0,16
45903,0.0,0,45
45905,0.0,0,24
45906,0.0,0,46
45907,0.0,0,274
45908,0.0,0,43
45909,0.0,0,39
45910,0.0,0,69
45911,0.0,0,14
45912,0.0,0,23
45913,0.0,0,61
45914,0.0,0,22
45915,0.0,0,12
46000,0.0,0,11
46001,0.0,0,25
46002,0.0,0,99
46003,0.0,0,26
46004,0.0,0,53
46006,0.0,0,234
